BirthAtt	BritCol	FH	FemIR_adult	FemIR_youth	GDP	GDPcap	GDPcur	GDPgrowth	GDPppp	GDPpwt	GINI	HDI	IMRus	IMRwdi	LatinAm	Polity	SOVgdpcap	U5MRwdi	_merge	agrEXval	asia	auto_polity	autocracy_mod	autocracy_new	birth	cathol	civil	commie	cty_name	debt	democracy	density	doctors	durable	edgov_undp	edspend_undp	eeur	enroll_undp	exports	fertility	fmr_sov	girls_boys	govrev	healthPRI	healthPUB	healthTOT	hunger_undp	id	id1	illiteracy	infmort_undp	infmort_unicef	islam	kidmort_undp	kidmort_unicef	kidmort_who	life	life_undp	logCMRunicef	logCMRwdi	logCMRwho	logIMRunicef	logIMRus	logIMRwdi	logilliteracy	malnutrition	me_nafr	mideast	newspapers	oecd	polrights	population	poverty	povline	rgdpch	ssafrica	trade	urban	year
	0.0	7.0											187.42		0.0	0.0			3		0.0	-77	1	1	52.1	0.1	7	0.0	"Somalia"		0.0	12.308254		0			0.0	101	118000000	7.25	0.0							"SOM"	141				99.7				39.28						5.233352				0.0	0.0	1.1655827	0.0	7	7721460				1.0		24.76	1992
	0.0	7.0											167.49		0.0	0.0			3		0.0	-77	1	1		0.1	7	0.0	"Somalia"		0.0	12.371186	0.042262923	0			0.0	101	117000000		0.0							"SOM"	141				99.7										5.1209235				0.0	0.0	1.1596533	0.0	7	7760940				1.0		25.04	1993
	0.0	7.0											146.95		0.0	0.0			3		0.0	-77	1	1		0.1	7	0.0	"Somalia"		0.0	12.168426		0			0.0	101	136000000		0.0							"SOM"	141				99.7										4.9900923				0.0	0.0	1.1789765	0.0	7	7633740				1.0		25.32	1994
	0.0	7.0											125.77	133	0.0	0.0		225	3		0.0	-77	1	1	52.22	0.1	7	0.0	"Somalia"		0.0	11.712947		0			0.0	101	145000000	7.25	0.0							"SOM"	141			130	99.7		219.0	204	43.86		5.389072	5.4161005	5.31812	4.8675346	4.834455	4.890349			0.0	0.0	1.3609146	0.0	7	7348000				1.0		25.6	1995
	0.0	7.0											125.77		0.0	0.0			3		0.0	-77	1	1		0.1	7	0.0	"Somalia"		0.0	12.137007		0			0.0	101	150000000		0.0							"SOM"	141				99.7										4.834455				0.0	0.0	1.313365	0.0	7	7614030				1.0		25.98	1996
	0.0	7.0											125.77		0.0	0.0			3		0.0	-77	1	1	52.3	0.1	7	0.0	"Somalia"		0.0	12.576418	0.040052272	0			0.0	101	150000000	7.25	0.0							"SOM"	141				99.7				46.91						4.834455				0.0	0.0		0.0	7	7889690				1.0		26.36	1997
	0.0	7.0											125.77		0.0	0.0			3		0.0	-77	1	1		0.1	7	0.0	"Somalia"		0.0	13.031721		0			0.0	101	130000000		0.0							"SOM"	141				99.7										4.834455				0.0	0.0		0.0	7	8175320				1.0		26.74	1998
	0.0	7.0											125.77		0.0	0.0			3		0.0	-77	1	1		0.1	7	0.0	"Somalia"		0.0	13.503523		0			0.0		100000000		0.0							"SOM"	141				99.7			201					5.3033047		4.834455				0.0	0.0		0.0	7	8471300				1.0		27.12	1999
	0.0	6.5											125.77	133	0.0	0.0		225	3		0.0	-77			50.86	0.1	7	0.0	"Somalia"			13.992413		0			0.0		110000000	7.07	0.0							"SOM"	141			135	99.7		227.0		48.14		5.42495	5.4161005		4.905275	4.834455	4.890349		25.8	0.0	0.0		0.0	6	8778000			452.14362	1.0		27.5	2000
	0.0	6.5											123.97		0.0				3		0.0					0.1	7	0.0	"Somalia"								0.0				0.0							"SOM"	141				99.7										4.8200397				0.0	0.0		0.0	6					1.0			2001
	0.0	6.5												133	0.0			225	3		0.0					0.1	7	0.0	"Somalia"								0.0				0.0							"SOM"	141			133	99.7		225.0				5.4161005	5.4161005		4.890349		4.890349			0.0	0.0		0.0	6					1.0			2002
							147042448								1.0				3		0.0				41.76			0.0	"Suriname"								0.0	101			0.0							"SUR"	142								61.69										0.0			0.0		332000				0.0	123.91		1965
							181456640								1.0				3		0.0							0.0	"Suriname"								0.0	101			0.0							"SUR"	142																		0.0			0.0		340000				0.0	118.94		1966
							210462128								1.0				3		0.0				40.0			0.0	"Suriname"								0.0	101			0.0							"SUR"	142								62.45										0.0			0.0		348000				0.0	116.68		1967
							233952864								1.0				3		0.0							0.0	"Suriname"								0.0	101			0.0							"SUR"	142																		0.0			0.0		356000				0.0	109.25		1968
							247580672								1.0				3		0.0							0.0	"Suriname"								0.0	101			0.0							"SUR"	142																		0.0			0.0		364000				0.0	115.87		1969
					305569600	821.42	262102976							51	1.0		4088	68	3	1.0E8	0.0				35.74			0.0	"Suriname"			2.3846154	0.46505377				0.0	101		5.554	0.0	97.24664						"SUR"	142		51			68		62	63.41	64.0		4.2195077	4.1271343			3.9318256			0.0		53.76344	0.0		372000			4886.82	0.0	114.65	45.9	1970
					317397504	839.68	287329440	3.87							1.0		4281		3		0.0							0.0	"Suriname"			2.4230769					0.0	101			0.0		26.74					"SUR"	142																		0.0			0.0		378000				0.0	118.38	45.678	1971
					320233600	839.08	322240896	0.89							1.0		4429		3		0.0				32.9			0.0	"Suriname"			2.4464743					0.0	101		5.29	0.0		27.55					"SUR"	142								64.04										0.0			0.0		381650				0.0	116.01	45.456	1972
					321178944	836.56	342072832	0.3							1.0		4773		3		0.0				30.9			0.0	"Suriname"			2.4610898					0.0	101			0.0		27.12					"SUR"	142																		0.0			0.0		383930				0.0	116.12	45.234	1973
					335842944	880.48	412997216	4.57							1.0		4990		3		0.0				31.0			0.0	"Suriname"			2.445064					0.0	101			0.0		25.31					"SUR"	142																		0.0			0.0		381430				0.0	148.54	45.012	1974
		2.0			342680288	940.14	521008416	2.04	1399						1.0		5194		3		0.0		0	0	27.5		2	0.0	"Suriname"		1.0	2.3365386					0.0	101		4.636	0.0	98.519714	31.98					"SUR"	142							54	64.73				3.988984						0.0		96.02195	0.0	2	364500				0.0	132.15	44.79	1975
		2.0			349935328	987.4	566386560	2.12	1553						1.0		5440		3		0.0		0	0	31.5		2	0.0	"Suriname"		1.0	2.2717948					0.0	101			0.0		28.31					"SUR"	142																		0.0			0.0	2	354400				0.0	122.45	44.79	1976
		2.0			378449888	1045.18	718207296	8.15	1672						1.0		5659		3		0.0		0	0	30.7		2	0.0	"Suriname"		1.0	2.3210897					0.0	101		4.2	0.0							"SUR"	142								65.19										0.0			0.0	2	362090				0.0	117.16	44.79	1977
		2.0			408063680	1110.92	824089664	7.83	1894						1.0		5874		3		0.0		0	0	29.1		2	0.0	"Suriname"		1.0	2.3546154					0.0	101			0.0							"SUR"	142																		0.0			0.0	2	367320				0.0	112.98	44.79	1978
		2.0			377262688	1033.62	877310912	-7.55	1986						1.0		5946		3		0.0		0	0	29.0		2	0.0	"Suriname"		1.0	2.3396795					0.0	101			0.0							"SUR"	142																		0.0			0.0	2	364990				0.0	117.43	44.79	1979
		6.0			349517600	984.56	890644224	-7.35	2027				48.86	42	1.0		6119	54	3	6.7275174E8	0.0		1	1	27.6		5	0.0	"Suriname"		0.0	2.275641					0.0	101	514000000	3.9	0.0							"SUR"	142			40			56.0	49	66.39		4.0253515	3.988984	3.8918202	3.6888795	3.8889592	3.7376697			0.0		126.76057	0.0	7	355000				0.0	143.04	44.79	1980
		6.5			376185440	1058.34	996134464	7.63	2223				47.34		1.0		6300		3	7.1553574E8	0.0		1	1	28.4		6	0.0	"Suriname"		0.0	2.2785256					0.0	101	480000000		0.0							"SUR"	142														3.8573556				0.0			0.0	7	355450				0.0	131.38	44.912	1981
		6.5			353914592	968.04	1025378176	-5.92	2080				45.86		1.0		6499		3	7.3701843E8	0.0		1	1	30.8		6	0.0	"Suriname"		0.0	2.3435898					0.0	101	429000000	3.7	0.0							"SUR"	142								67.19						3.8255932				0.0			0.0	7	365600				0.0	119.11	45.034	1982
		6.5			339492448	902.43	990028032	-4.08	1953				44.44		1.0		6737		3	5.18654912E8	0.0		1	1	32.1		6	0.0	"Suriname"		0.0	2.4115384					0.0	101	367000000		0.0							"SUR"	142														3.7941399				0.0			0.0	7	376200				0.0	102.46	45.156	1983
		6.5			329313408	851.16	968235328	-3.0	1965				43.05		1.0		6946		3		0.0		1	1	32.28		6	0.0	"Suriname"		0.0	2.4801283	0.790902				0.0	101	356000000		0.0		29.81					"SUR"	142														3.7623622				0.0			0.0	7	386900				0.0	92.14	45.278	1984
		6.0			326345408	849.86	978431360	-0.9	2100				41.71		1.0		7049		3		0.0		1	1	32.52		6	0.0	"Suriname"		0.0	2.4615386					0.0	101	329000000	3.232	0.0	99.79759	28.07					"SUR"	142							44	67.82				3.7841897		3.7307408				0.0		143.22917	0.0	6	384000				0.0	76.64	45.4	1985
		6.0			318518752	818.29	998319360	-2.4	2068				40.34		1.0		7181		3		0.0		1	1			6	0.0	"Suriname"		0.0	2.4951923					0.0	101	335000000		0.0		27.77					"SUR"	142														3.6973436				0.0			0.0	6	389250				0.0	65.31	45.68	1986
91.0		4.0			269338304	684.68	1097871104	-15.44	1899				39.02		1.0		7275		3		0.0		1	1	33.0		4	0.0	"Suriname"		0.0	2.5216668					0.0	101	306000000	2.92	0.0							"SUR"	142								68.24						3.6640744				0.0			0.0	4	393380				0.0	56.69	45.96	1987
		2.5			301194592	759.25	1300728320	11.83	2268				37.74		1.0		7616		3	1.73907664E8	0.0		0	0			2	0.0	"Suriname"		1.0	2.5429487					0.0	101	409000000		0.0							"SUR"	142														3.6307206				0.0			0.0	3	396700				0.0	53.7	46.24	1988
		3.0			334479904	837.31	551341440	11.05	2460				36.5		1.0		7741		3	1.28198392E8	0.0		0	0			3	0.0	"Suriname"		1.0	2.5607052					0.0	101	541000000		0.0							"SUR"	142														3.5973122				0.0			0.0	3	399470				0.0	65.52	46.52	1989
		3.5			334655776	832.48	317112032	0.05	2508				35.3	35	1.0			44	3	1.8884622E7	0.0		1	1	29.04		3	0.0	"Suriname"		0.0	2.5769231	0.75124377				0.0	101	472000000	2.638	0.0	101.97999		2.4	3.51	5.93		"SUR"	142			35			48.0	39	68.66		3.871201	3.7841897	3.6635616	3.5553482	3.5638828	3.5553482			0.0		99.50249	0.0	4	402000				0.0	55.52	46.8	1990
		4.0			344417088	852.33	363401760	2.92	2655				34.27		1.0				3	3.215891E7	0.0		0	0			4	0.0	"Suriname"		1.0	2.5903206					0.0	101	359000000		0.0	100.87399		2.4	3.19	5.61		"SUR"	142														3.5342703				0.0		101.46255	0.0	4	404090				0.0	39.04	47.26	1991
		3.0			359388896	886.2	340226656	4.35	2837				33.27		1.0				3	8.7901008E7	0.0		0	0	26.4		3	0.0	"Suriname"		1.0	2.5996153					0.0	101	391000000	2.45	0.0	97.425		2.4	2.45	4.88		"SUR"	142								68.94						3.504656				0.0		106.03146	0.0	3	405540				0.0	25.8	47.72	1992
		3.0			348594240	857.21	315594016	-3.0					32.3		1.0				3		0.0		0	0			3	0.0	"Suriname"		1.0	2.6067948	0.7623076				0.0	101	326000000		0.0			2.4				"SUR"	142														3.4750671				0.0		105.73944	0.0	3	406660				0.0	10.95	48.18	1993
		3.0			340569728	835.32	281833440	-2.3	2790				31.35		1.0				3	2.2485056E7	0.0		0	0			3	0.0	"Suriname"		1.0	2.6135256					0.0	101	449000000		0.0			3.1	3.18	6.31		"SUR"	142														3.4452143				0.0		105.467125	0.0	3	407710				0.0	40.22	48.64	1994
		3.0			348462336	851.99	348462336	2.32	2742				30.43	31	1.0			39	3	1.61958048E8	0.0		0	0	23.63		3	0.0	"Suriname"		1.0	2.621795	0.75061125				0.0	101	477000000	2.42	0.0							"SUR"	142			33			44.0	33	69.6		3.7841897	3.6635616	3.4965076	3.4965076	3.4154289	3.4339871			0.0		122.24939	0.0	3	409000				0.0	41.93	49.1	1995
		3.0			421784448	1027.92	654769984	21.04	3465				29.63		1.0				3	4.34515072E8	0.0		0	0	22.7		3	0.0	"Suriname"		1.0	2.6303205	0.25101748				0.0	101	433000000		0.0							"SUR"	142														3.3887873				0.0		121.85314	0.0	3	410330				0.0	28.98	49.72	1996
		3.0			443034016	1076.63	788084800	5.04	3669				28.84		1.0				3	6.2564288E8	0.0		0	0	25.8		3	0.0	"Suriname"		1.0	2.6378205				3.5	0.0	101	701000000	2.4	0.0							"SUR"	142								70.04						3.3617632				0.0		69.25881	0.0	3	411500				0.0	33.87	50.34	1997
		3.0			464045952	1124.09	1057955136	4.74	3795				28.07		1.0				3	2.86019744E8	0.0		0	0			3	0.0	"Suriname"		1.0	2.646282					0.0	101	436000000		0.0							"SUR"	142														3.3347013				0.0		67.82617	0.0	3	412820				0.0	34.61	50.96	1998
		3.0			447096320	1078.51	875750336	-3.65	3975				27.33		1.0				3		0.0		0	0	23.6		3	0.0	"Suriname"		1.0	2.6573718					0.0	82	450000000		0.0						11	"SUR"	142							31					3.4339871		3.307985				0.0			0.0	3	414550				0.0	34.13	51.58	1999
		1.5			414355872	993.66	846036160	-7.32	3799			0.756	26.6	27	1.0			33	3	3.56181824E8	0.0				22.57		2	0.0	"Suriname"			2.6730769					0.0		435000000	2.34	0.0							"SUR"	142		27	31		33	41.0		70.21	70.1	3.713572	3.4965076		3.4339871	3.2809112	3.295837			0.0			0.0	1	417000				0.0	34.67	52.2	2000
